id;mecha_list
350458;Worker Placement, Different Worker Types
63759;Hexagon Grid
63759;Rondel
63759;Tile Placement
338460;Grid Coverage
338460;Line Drawing
338460;Paper-and-Pencil
338460;Pattern Building
338460;Set Collection
338460;Solo / Solitaire Game
338460;Square Grid
146418;Campaign / Battle Card Driven
146418;Dice Rolling
146418;Hand Management
146418;Movement Template
146418;Player Elimination
146418;Rock-Paper-Scissors
146418;Variable Player Powers
155255;Area Majority / Influence
155255;Area Movement
155255;Hand Management
155255;Simulation
163370;Area Majority / Influence
163370;Tile Placement
38765;Worker Placement
216632;Take That
216632;Trick-taking
216632;Variable Player Powers
120;Rock-Paper-Scissors
120;Set Collection
120;Simultaneous Action Selection
363369;End Game Bonuses
363369;Open Drafting
363369;Solo / Solitaire Game
363369;Turn Order: Progressive
363369;Variable Set-up
363369;Worker Placement, Different Worker Types
248005;Open Drafting
248005;Pick-up and Deliver
248005;Set Collection
16267;Connections
16267;Race
16267;Score-and-Reset Game
49;Hand Management
49;Memory
344258;Grid Movement
344258;King of the Hill
344258;Multiple Maps
344258;Scenario / Mission / Campaign Game
344258;Slide/Push
344258;Square Grid
344258;Sudden Death Ending
196496;Action Points
196496;Campaign / Battle Card Driven
196496;Cooperative Game
196496;Dice Rolling
196496;Hand Management
196496;Solo / Solitaire Game
66588;Betting and Bluffing
66588;Paper-and-Pencil
284121;Action Points
284121;Area Majority / Influence
284121;Cooperative Game
284121;Dice Rolling
284121;Die Icon Resolution
284121;Modular Board
284121;Variable Player Powers
526;Grid Movement
526;Hexagon Grid
526;Slide/Push
526;Static Capture
238393;Hand Management
238393;Hexagon Grid
238393;Player Elimination
238393;Team-Based Game
238393;Tile Placement
238393;Variable Player Powers
1032;Area Movement
1032;Dice Rolling
1032;Events
1032;Paper-and-Pencil
1032;Ratio / Combat Results Table
1032;Scenario / Mission / Campaign Game
1032;Simulation
1032;Solo / Solitaire Game
285905;Dice Rolling
285905;Measurement Movement
285905;Variable Player Powers
214484;Cooperative Game
214484;Dice Rolling
214484;Grid Movement
214484;Hexagon Grid
214484;Modular Board
214484;Push Your Luck
214484;Role Playing
322656;Action Points
322656;Action Queue
322656;Cooperative Game
322656;Dice Rolling
322656;Die Icon Resolution
322656;Grid Movement
322656;Modular Board
322656;Moving Multiple Units
322656;Resource to Move
322656;Scenario / Mission / Campaign Game
322656;Solo / Solitaire Game
322656;Variable Player Powers
322656;Variable Set-up
56931;Action Points
56931;Dice Rolling
56931;Hand Management
56931;Take That
6205;Action Points
6205;Area Movement
6205;Dice Rolling
6205;Ratio / Combat Results Table
6205;Secret Unit Deployment
6205;Simulation
6205;Variable Set-up
145588;Enclosure
145588;Open Drafting
145588;Pattern Building
145588;Tile Placement
192945;Hand Management
192945;Open Drafting
192945;Set Collection
192945;Worker Placement
301919;Action Points
301919;Cooperative Game
301919;Hand Management
301919;Point to Point Movement
301919;Set Collection
301919;Trading
301919;Variable Player Powers
257732;Hidden Victory Points
257732;Market
257732;Pattern Recognition
257732;Sudden Death Ending
257732;Worker Placement
24703;Dice Rolling
24703;Grid Movement
24703;Modular Board
6901;Team-Based Game
6901;Trick-taking
340;Hand Management
340;Ladder Climbing
340;Team-Based Game
340;Trick-taking
195528;Dice Rolling
195528;Open Drafting
195528;Paper-and-Pencil
12477;Area Majority / Influence
12477;Open Drafting
12477;Simultaneous Action Selection
12477;Trading
335212;Cooperative Game
335212;Hand Management
335212;Solo / Solitaire Game
335212;Variable Player Powers
33154;Hand Management
33154;Pattern Building
33154;Set Collection
33154;Tile Placement
144529;Mancala
144529;Point to Point Movement
144529;Team-Based Game
144529;Variable Player Powers
85005;Area Majority / Influence
85005;Auction/Bidding
85005;Betting and Bluffing
85005;Deduction
245931;Set Collection
245931;Worker Placement
240271;Action Points
240271;Cooperative Game
240271;Dice Rolling
240271;Die Icon Resolution
240271;Grid Movement
240271;Measurement Movement
240271;Modular Board
240271;Role Playing
240271;Scenario / Mission / Campaign Game
240271;Semi-Cooperative Game
240271;Solo / Solitaire Game
240271;Variable Player Powers
240271;Variable Set-up
36648;Hidden Movement
36648;Memory
36648;Player Elimination
36648;Roll / Spin and Move
261594;Action Points
261594;Area Majority / Influence
261594;Deck, Bag, and Pool Building
261594;Dice Rolling
261594;Grid Movement
261594;Hand Management
261594;Modular Board
261594;Variable Player Powers
155695;Dice Rolling
155695;Push Your Luck
155695;Re-rolling and Locking
155695;Set Collection
155695;Take That
157026;Deck, Bag, and Pool Building
157026;Hand Management
157026;Open Drafting
267378;Action Retrieval
267378;Set Collection
181345;Pattern Building
181345;Real-Time
75358;Chaining
75358;Connections
75358;Hexagon Grid
75358;Hidden Victory Points
75358;Market
75358;Network and Route Building
75358;Stock Holding
127997;Area Majority / Influence
127997;Enclosure
127997;Hand Management
127997;Tile Placement
142961;Deck, Bag, and Pool Building
142961;Hand Management
142961;Open Drafting
274450;Hand Management
274450;Race
274450;Worker Placement
331401;Auction/Bidding
331401;Point to Point Movement
331401;Set Collection
331401;Solo / Solitaire Game
331401;Track Movement
331401;Variable Set-up
331401;Victory Points as a Resource
179303;Deck, Bag, and Pool Building
179303;Player Elimination
125752;Hand Management
125752;Open Drafting
125752;Race
125752;Simulation
125752;Track Movement
128667;Hand Management
128667;Team-Based Game
128667;Variable Player Powers
136955;Deck, Bag, and Pool Building
136955;Hand Management
136955;Point to Point Movement
136955;Simulation
300010;Open Drafting
300010;Pattern Building
300010;Tile Placement
300010;Turn Order: Stat-Based
31105;Market
31105;Open Drafting
31105;Push Your Luck
31105;Set Collection
253684;Grid Coverage
253684;Pattern Building
253684;Tile Placement
218293;Dice Rolling
218293;Set Collection
218293;Solo / Solitaire Game
218293;Variable Player Powers
218293;Worker Placement
218293;Worker Placement with Dice Workers
128442;Dice Rolling
128442;Roll / Spin and Move
128442;Variable Player Powers
113289;Acting
113289;Hand Management
113289;Player Judge
113289;Storytelling
309430;Dice Rolling
309430;Market
309430;Movement Points
309430;Pick-up and Deliver
309430;Rondel
309430;Solo / Solitaire Game
309430;Variable Set-up
300683;Auction: Turn Order Until Pass
300683;Income
300683;Market
300683;Modular Board
300683;Network and Route Building
300683;Set Collection
300683;Square Grid
300683;Tile Placement
73;Auction: Dutch
73;Open Drafting
73;Set Collection
28259;Hand Management
28259;Kill Steal
28259;Player Elimination
28259;Semi-Cooperative Game
28259;Simultaneous Action Selection
28259;Take That
174973;Auction/Bidding
174973;Hand Management
174973;Player Elimination
174973;Take That
317434;Cooperative Game
205125;Hand Management
205125;Network and Route Building
205125;Set Collection
232;Area Movement
232;Dice Rolling
232;Pick-up and Deliver
232;Trading
232;Turn Order: Auction
242653;Area Majority / Influence
242653;Area Movement
242653;Deck, Bag, and Pool Building
242653;Hand Management
242653;Variable Player Powers
155969;Market
155969;Ownership
155969;Set Collection
155969;Variable Player Powers
155969;Variable Set-up
155969;Worker Placement
318546;Cooperative Game
318546;Dice Rolling
318546;Line of Sight
318546;Modular Board
318546;Square Grid
318546;Variable Player Powers
85325;Hand Management
85325;Memory
85325;Set Collection
85325;Take That
85325;Worker Placement
294514;Cooperative Game
294514;Deduction
294514;Real-Time
259374;Communication Limits
259374;Cooperative Game
168681;Communication Limits
168681;Cooperative Game
168681;Deduction
168681;Hand Management
168681;Memory
168681;Roles with Asymmetric Information
168681;Variable Player Powers
337787;Deck Construction
337787;Deck, Bag, and Pool Building
337787;Open Drafting
337787;Race
337787;Track Movement
337787;Variable Set-up
342857;Area Majority / Influence
342857;Card Play Conflict Resolution
342857;Hand Management
148203;Pattern Building
148203;Race
148203;Real-Time
148203;Score-and-Reset Game
148203;Speed Matching
162009;Dice Rolling
162009;Grid Movement
162009;Hexagon Grid
162009;Movement Points
162009;Scenario / Mission / Campaign Game
162009;Simulation
356414;End Game Bonuses
356414;Income
356414;Ownership
356414;Variable Player Powers
356414;Variable Set-up
356414;Victory Points as a Resource
356414;Worker Placement
233208;Cooperative Game
233208;Dice Rolling
233208;Re-rolling and Locking
233208;Simultaneous Action Selection
233208;Solo / Solitaire Game
118695;Stacking and Balancing
118695;Turn Order: Auction
238656;Action Points
238656;Area Majority / Influence
238656;Chit-Pull System
238656;Cooperative Game
238656;Variable Player Powers
63543;Area Movement
63543;Campaign / Battle Card Driven
63543;Hand Management
63543;Turn Order: Time Track
63543;Variable Player Powers
34707;Layering
34707;Melding and Splaying
34707;Set Collection
34707;Tile Placement
22192;Dice Rolling
22192;Modular Board
22192;Role Playing
22192;Team-Based Game
22192;Variable Player Powers
216428;Hand Management
216428;Pattern Building
216428;Set Collection
216428;Tile Placement
442;Hand Management
442;Roll / Spin and Move
98918;Cooperative Game
98918;Dice Rolling
98918;Events
98918;Open Drafting
98918;Simulation
36522;Area Movement
36522;Hand Management
36522;Paper-and-Pencil
36522;Simulation
36522;Simultaneous Action Selection
324090;Area Majority / Influence
324090;End Game Bonuses
324090;Hand Management
324090;Open Drafting
324090;Solo / Solitaire Game
324090;Variable Player Powers
324090;Worker Placement, Different Worker Types
181819;Action Points
181819;Deck, Bag, and Pool Building
181819;Dice Rolling
181819;Open Drafting
181819;Push Your Luck
903;Stacking and Balancing
903;Team-Based Game
9441;Hand Management
9441;Race
243430;Hand Management
243430;Ladder Climbing
243430;Single Loser Game
243430;Trick-taking
17710;Area Majority / Influence
17710;Area Movement
17710;Dice Rolling
168998;Deck, Bag, and Pool Building
168998;Dice Rolling
168998;Variable Player Powers
73664;Hand Management
73664;Memory
67239;Dice Rolling
67239;Hand Management
67239;Network and Route Building
67239;Trading
1117;Auction: Turn Order Until Pass
1117;Betting and Bluffing
1117;Hand Management
1117;Memory
1117;Set Collection
1117;Simultaneous Action Selection
1117;Trading
143404;Cooperative Game
143404;Solo / Solitaire Game
143404;Tile Placement
65564;Open Drafting
65564;Simulation
65564;Solo / Solitaire Game
134157;Area Majority / Influence
134157;Hand Management
134157;Modular Board
118174;Set Collection
118174;Trading
41863;Area Movement
41863;Dice Rolling
41863;Simulation
41863;Team-Based Game
27225;Race
27225;Real-Time
27225;Tile Placement
204135;Set Collection
204184;Action Queue
204184;Action Retrieval
204184;Area Movement
204184;Auction/Bidding
204184;Dice Rolling
204184;Force Commitment
204184;Hand Management
204184;Income
204184;Player Elimination
204184;Turn Order: Claim Action
204184;Variable Player Powers
266967;Dice Rolling
266967;Take That
266967;Variable Player Powers
184824;Dice Rolling
184824;Movement Template
231696;Action Points
231696;Dice Rolling
231696;Hand Management
231696;Open Drafting
231696;Set Collection
284778;Action Points
284778;Card Play Conflict Resolution
284778;Hand Management
284778;Line of Sight
284778;Point to Point Movement
284778;Take That
284778;Variable Player Powers
84;Dice Rolling
84;Hexagon Grid
84;Secret Unit Deployment
84;Simulation
187273;Action Points
187273;Cooperative Game
187273;Dice Rolling
187273;Hand Management
187273;Variable Player Powers
140;Commodity Speculation
140;Negotiation
140;Real-Time
140;Set Collection
140;Trading
198525;Area Majority / Influence
198525;Hand Management
198525;Layering
198525;Set Collection
169416;Cooperative Game
169416;Deck, Bag, and Pool Building
169416;Dice Rolling
169416;Hand Management
169416;Move Through Deck
169416;Role Playing
169416;Scenario / Mission / Campaign Game
169416;Variable Player Powers
32412;Hand Management
32412;Set Collection
592;Predictive Bid
592;Team-Based Game
592;Trick-taking
23679;Area Movement
23679;Dice Rolling
23679;Simulation
120217;Area Movement
120217;Player Elimination
120217;Simultaneous Action Selection
120217;Voting
193737;Cooperative Game
215312;Action Retrieval
215312;Cooperative Game
215312;Hand Management
215312;Hidden Movement
215312;Memory
215312;Point to Point Movement
215312;Take That
215312;Variable Player Powers
153507;Betting and Bluffing
321277;Action Points
321277;Auction/Bidding
321277;Dice Rolling
321277;Market
321277;Turn Order: Time Track
144239;Action Queue
144239;Area Majority / Influence
144239;Card Play Conflict Resolution
144239;Grid Movement
144239;Hand Management
144239;Modular Board
144239;Pieces as Map
144239;Player Elimination
144239;Race
144239;Team-Based Game
144239;Variable Phase Order
144239;Variable Player Powers
144239;Variable Set-up
180771;Dice Rolling
180771;Grid Movement
180771;Hand Management
180771;Modular Board
180771;Team-Based Game
180771;Variable Player Powers
21954;Area Majority / Influence
21954;Dice Rolling
21954;Open Drafting
21954;Secret Unit Deployment
176558;Role Playing
176558;Team-Based Game
176558;Variable Player Powers
249;Player Elimination
249;Simultaneous Action Selection
249;Voting
220367;Hexagon Grid
220367;Modular Board
220367;Network and Route Building
220367;Open Drafting
220367;Pick-up and Deliver
220367;Rondel
220367;Team-Based Game
220367;Variable Player Powers
34585;Hand Management
34585;Point to Point Movement
34585;Set Collection
129459;Grid Movement
129459;Hexagon Grid
129459;Line of Sight
129459;Modular Board
129459;Stat Check Resolution
129459;Team-Based Game
129459;Variable Player Powers
187653;Action Queue
187653;Dice Rolling
187653;Hand Management
187653;Point to Point Movement
187653;Push Your Luck
187653;Set Collection
187653;Variable Player Powers
187653;Worker Placement
187653;Worker Placement with Dice Workers
285775;Hand Management
285775;Take That
169318;Area Majority / Influence
169318;Deck, Bag, and Pool Building
169318;Modular Board
169318;Secret Unit Deployment
